value_w,momentum_w,quality_w,growth_w,total_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,profit_factor,total_trades,final_value
0.35,0.4,0.0,0.25,82.89232369004787,3.130305840577674,6.559042074061812,0.3108982007104425,0.44212678936605315,1.412802542307862,2445,4194616184.5023937
0.3,0.35,0.25,0.1,84.67520665820047,3.158211814246001,6.551425156321316,0.34894858629515796,0.4393630053082891,1.450172518258122,2449,4283760332.910023
0.1,0.55,0.1,0.25,87.19777196861362,3.1970288570620085,6.545142706524687,0.2971882681271152,0.42479108635097496,1.399594879648877,2872,4409888598.430681
0.1,0.3,0.45,0.15,88.43823999644466,3.21584067898542,6.543541246536479,0.418933655329914,0.44030756778632135,1.4055110510475939,2471,4471911999.822233
0.2,0.55,0.0,0.25,82.8116628308527,3.1290338302923857,6.541865811056154,0.2971882681271152,0.42867513611615243,1.4594544891163648,2755,4190583141.542635
0.05,0.55,0.2,0.2,85.71011721194483,3.1742297036950298,6.526116072517138,0.2881971483594457,0.42336022448263766,1.4430433063672041,2851,4335505860.597241
0.1,0.25,0.4,0.25,84.25904086442542,3.1517334995492012,6.524365281857009,0.45613565746415774,0.44426362896663957,1.3546973239300846,2458,4262952043.2212706
0.15,0.25,0.3,0.3,80.73276376644756,3.0959587692409247,6.512161167597211,0.3139346562771904,0.4445354072861236,1.3417178294757144,2443,4086638188.322378
0.35,0.25,0.25,0.15,94.93812817761082,3.3116166780887264,6.510260184817952,0.32575284411442845,0.44055299539170506,1.3560262853698493,2170,4796906408.880541
0.05,0.5,0.2,0.25,83.05074783815019,3.1328017488486832,6.504652031767035,0.2539342119651899,0.4260293091416609,1.4322729607782334,2866,4202537391.9075093
0.05,0.55,0.1,0.3,82.64122713725023,3.1263433440946846,6.4764246969306445,0.2650247565310448,0.42937062937062936,1.3696717144483679,2860,4182061356.8625116
0.3,0.25,0.15,0.3,75.68485256828994,3.0131947573114397,6.465392386154528,0.32193632317914284,0.4517637059073523,1.3399262721963228,2353,3834242628.4144974
